instant_x,dteday,season_x,yr_x,mnth_x,holiday_x,weekday_x,workingday_x,weathersit_x,temp_x,atemp_x,hum_x,windspeed_x,casual_x,registered_x,cnt_x,Recency,Frequency,Monetary,R,F,M,RFM_Score,RFM_Segment,instant_y,season_y,yr_y,mnth_y,hr,holiday_y,weekday_y,workingday_y,weathersit_y,temp_y,atemp_y,hum_y,windspeed_y,casual_y,registered_y,cnt_y,is_weekend
209,2011-07-28,3,0,7,0,4,1,1,0.779167,0.7399,0.583333,0.178479,606,3784,4390,522,4390,4390,2,2,2,222,Worst Day,4911,3,0,7,12,0,4,1,1,0.84,0.803,0.53,0.2537,35,151,186,0
209,2011-07-28,3,0,7,0,4,1,1,0.779167,0.7399,0.583333,0.178479,606,3784,4390,522,4390,4390,2,2,2,222,Worst Day,4912,3,0,7,13,0,4,1,1,0.86,0.803,0.47,0.2537,26,126,152,0
209,2011-07-28,3,0,7,0,4,1,1,0.779167,0.7399,0.583333,0.178479,606,3784,4390,522,4390,4390,2,2,2,222,Worst Day,4913,3,0,7,14,0,4,1,2,0.84,0.7879,0.49,0.2537,27,111,138,0
209,2011-07-28,3,0,7,0,4,1,1,0.779167,0.7399,0.583333,0.178479,606,3784,4390,522,4390,4390,2,2,2,222,Worst Day,4914,3,0,7,15,0,4,1,1,0.86,0.8182,0.5,0.194,22,124,146,0
209,2011-07-28,3,0,7,0,4,1,1,0.779167,0.7399,0.583333,0.178479,606,3784,4390,522,4390,4390,2,2,2,222,Worst Day,4915,3,0,7,16,0,4,1,1,0.86,0.803,0.47,0.1642,42,214,256,0
209,2011-07-28,3,0,7,0,4,1,1,0.779167,0.7399,0.583333,0.178479,606,3784,4390,522,4390,4390,2,2,2,222,Worst Day,4916,3,0,7,17,0,4,1,1,0.84,0.803,0.53,0.194,45,423,468,0
209,2011-07-28,3,0,7,0,4,1,1,0.779167,0.7399,0.583333,0.178479,606,3784,4390,522,4390,4390,2,2,2,222,Worst Day,4917,3,0,7,18,0,4,1,1,0.84,0.8182,0.56,0.2239,55,428,483,0
209,2011-07-28,3,0,7,0,4,1,1,0.779167,0.7399,0.583333,0.178479,606,3784,4390,522,4390,4390,2,2,2,222,Worst Day,4918,3,0,7,19,0,4,1,1,0.82,0.803,0.59,0.194,37,285,322,0
209,2011-07-28,3,0,7,0,4,1,1,0.779167,0.7399,0.583333,0.178479,606,3784,4390,522,4390,4390,2,2,2,222,Worst Day,4919,3,0,7,20,0,4,1,1,0.8,0.7879,0.63,0.194,41,229,270,0
209,2011-07-28,3,0,7,0,4,1,1,0.779167,0.7399,0.583333,0.178479,606,3784,4390,522,4390,4390,2,2,2,222,Worst Day,4920,3,0,7,21,0,4,1,1,0.78,0.7576,0.66,0.2836,31,165,196,0
209,2011-07-28,3,0,7,0,4,1,1,0.779167,0.7399,0.583333,0.178479,606,3784,4390,522,4390,4390,2,2,2,222,Worst Day,4921,3,0,7,22,0,4,1,1,0.76,0.7273,0.7,0.2537,25,149,174,0
209,2011-07-28,3,0,7,0,4,1,1,0.779167,0.7399,0.583333,0.178479,606,3784,4390,522,4390,4390,2,2,2,222,Worst Day,4922,3,0,7,23,0,4,1,1,0.76,0.7424,0.75,0.194,28,95,123,0
210,2011-07-29,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,521,3846,3846,2,2,2,222,Worst Day,4923,3,0,7,0,0,5,1,1,0.74,0.7121,0.79,0.1642,12,45,57,0
210,2011-07-29,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,521,3846,3846,2,2,2,222,Worst Day,4924,3,0,7,1,0,5,1,1,0.74,0.7121,0.79,0.1343,12,22,34,0
210,2011-07-29,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,521,3846,3846,2,2,2,222,Worst Day,4925,3,0,7,2,0,5,1,1,0.74,0.7121,0.79,0.0,3,10,13,0
210,2011-07-29,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,521,3846,3846,2,2,2,222,Worst Day,4926,3,0,7,3,0,5,1,1,0.74,0.7121,0.79,0.0,2,9,11,0
210,2011-07-29,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,521,3846,3846,2,2,2,222,Worst Day,4927,3,0,7,4,0,5,1,1,0.72,0.7121,0.84,0.1343,2,4,6,0
210,2011-07-29,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,521,3846,3846,2,2,2,222,Worst Day,4928,3,0,7,5,0,5,1,1,0.72,0.7121,0.84,0.0,4,23,27,0
210,2011-07-29,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,521,3846,3846,2,2,2,222,Worst Day,4929,3,0,7,6,0,5,1,2,0.72,0.7121,0.84,0.0,7,83,90,0
210,2011-07-29,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,521,3846,3846,2,2,2,222,Worst Day,4930,3,0,7,7,0,5,1,2,0.74,0.7121,0.79,0.0896,26,228,254,0
210,2011-07-29,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,521,3846,3846,2,2,2,222,Worst Day,4931,3,0,7,8,0,5,1,2,0.76,0.7727,0.77,0.0,30,354,384,0
210,2011-07-29,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,521,3846,3846,2,2,2,222,Worst Day,4932,3,0,7,9,0,5,1,1,0.86,0.803,0.47,0.2537,28,151,179,0
210,2011-07-29,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,521,3846,3846,2,2,2,222,Worst Day,4933,3,0,7,10,0,5,1,1,0.9,0.8485,0.42,0.2836,37,69,106,0
210,2011-07-29,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,521,3846,3846,2,2,2,222,Worst Day,4934,3,0,7,11,0,5,1,1,0.92,0.8788,0.4,0.2985,43,118,161,0
210,2011-07-29,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,521,3846,3846,2,2,2,222,Worst Day,4935,3,0,7,12,0,5,1,1,0.96,0.8636,0.31,0.2836,40,95,135,0
210,2011-07-29,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,521,3846,3846,2,2,2,222,Worst Day,4936,3,0,7,13,0,5,1,1,0.94,0.8333,0.31,0.0,42,114,156,0
210,2011-07-29,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,521,3846,3846,2,2,2,222,Worst Day,4937,3,0,7,14,0,5,1,1,0.96,0.8636,0.3,0.2239,34,114,148,0
210,2011-07-29,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,521,3846,3846,2,2,2,222,Worst Day,4938,3,0,7,15,0,5,1,1,0.96,0.8636,0.3,0.2537,40,129,169,0
210,2011-07-29,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,521,3846,3846,2,2,2,222,Worst Day,4939,3,0,7,16,0,5,1,1,0.96,0.8636,0.3,0.3881,35,198,233,0
210,2011-07-29,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,521,3846,3846,2,2,2,222,Worst Day,4940,3,0,7,17,0,5,1,1,0.96,0.8636,0.3,0.2985,47,374,421,0
210,2011-07-29,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,521,3846,3846,2,2,2,222,Worst Day,4941,3,0,7,18,0,5,1,1,0.92,0.8636,0.37,0.3284,49,313,362,0
210,2011-07-29,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,521,3846,3846,2,2,2,222,Worst Day,4942,3,0,7,19,0,5,1,1,0.9,0.8485,0.42,0.2239,22,219,241,0
210,2011-07-29,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,521,3846,3846,2,2,2,222,Worst Day,4943,3,0,7,20,0,5,1,1,0.86,0.7879,0.41,0.3284,53,153,206,0
210,2011-07-29,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,521,3846,3846,2,2,2,222,Worst Day,4944,3,0,7,21,0,5,1,1,0.82,0.7576,0.46,0.1642,29,134,163,0
210,2011-07-29,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,521,3846,3846,2,2,2,222,Worst Day,4945,3,0,7,22,0,5,1,1,0.8,0.7424,0.49,0.2239,47,127,174,0
210,2011-07-29,3,0,7,0,5,1,1,0.838333,0.785967,0.5425,0.174138,670,3176,3846,521,3846,3846,2,2,2,222,Worst Day,4946,3,0,7,23,0,5,1,1,0.78,0.7121,0.52,0.1045,26,90,116,0
211,2011-07-30,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,520,4475,4475,2,2,2,222,Worst Day,4947,3,0,7,0,0,6,0,1,0.76,0.697,0.55,0.194,60,73,133,1
211,2011-07-30,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,520,4475,4475,2,2,2,222,Worst Day,4948,3,0,7,1,0,6,0,1,0.76,0.697,0.55,0.0896,15,75,90,1
211,2011-07-30,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,520,4475,4475,2,2,2,222,Worst Day,4949,3,0,7,2,0,6,0,1,0.76,0.697,0.55,0.1045,11,31,42,1
211,2011-07-30,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,520,4475,4475,2,2,2,222,Worst Day,4950,3,0,7,3,0,6,0,1,0.74,0.6818,0.62,0.1642,18,25,43,1
211,2011-07-30,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,520,4475,4475,2,2,2,222,Worst Day,4951,3,0,7,4,0,6,0,1,0.72,0.6818,0.66,0.1642,4,6,10,1
211,2011-07-30,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,520,4475,4475,2,2,2,222,Worst Day,4952,3,0,7,5,0,6,0,1,0.72,0.6818,0.7,0.2836,4,9,13,1
211,2011-07-30,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,520,4475,4475,2,2,2,222,Worst Day,4953,3,0,7,6,0,6,0,1,0.72,0.6818,0.7,0.2985,6,18,24,1
211,2011-07-30,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,520,4475,4475,2,2,2,222,Worst Day,4954,3,0,7,7,0,6,0,1,0.76,0.7273,0.66,0.194,3,39,42,1
211,2011-07-30,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,520,4475,4475,2,2,2,222,Worst Day,4955,3,0,7,8,0,6,0,1,0.78,0.7424,0.59,0.2239,27,87,114,1
211,2011-07-30,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,520,4475,4475,2,2,2,222,Worst Day,4956,3,0,7,9,0,6,0,1,0.82,0.7576,0.46,0.2985,49,125,174,1
211,2011-07-30,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,520,4475,4475,2,2,2,222,Worst Day,4957,3,0,7,10,0,6,0,1,0.82,0.7424,0.41,0.2985,79,182,261,1
211,2011-07-30,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,520,4475,4475,2,2,2,222,Worst Day,4958,3,0,7,11,0,6,0,1,0.84,0.7424,0.36,0.194,111,206,317,1
211,2011-07-30,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,520,4475,4475,2,2,2,222,Worst Day,4959,3,0,7,12,0,6,0,1,0.84,0.7273,0.32,0.1642,111,230,341,1
211,2011-07-30,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,520,4475,4475,2,2,2,222,Worst Day,4960,3,0,7,13,0,6,0,1,0.88,0.7576,0.29,0.0,125,183,308,1
211,2011-07-30,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,520,4475,4475,2,2,2,222,Worst Day,4961,3,0,7,14,0,6,0,1,0.9,0.7879,0.29,0.0,112,193,305,1
211,2011-07-30,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,520,4475,4475,2,2,2,222,Worst Day,4962,3,0,7,15,0,6,0,1,0.9,0.803,0.31,0.1343,113,189,302,1
211,2011-07-30,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,520,4475,4475,2,2,2,222,Worst Day,4963,3,0,7,16,0,6,0,1,0.9,0.7879,0.27,0.2239,126,176,302,1
211,2011-07-30,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,520,4475,4475,2,2,2,222,Worst Day,4964,3,0,7,17,0,6,0,1,0.9,0.7879,0.29,0.1045,93,209,302,1
211,2011-07-30,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,520,4475,4475,2,2,2,222,Worst Day,4965,3,0,7,18,0,6,0,1,0.88,0.7576,0.28,0.194,92,207,299,1
211,2011-07-30,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,520,4475,4475,2,2,2,222,Worst Day,4966,3,0,7,19,0,6,0,1,0.74,0.6515,0.33,0.2239,101,155,256,1
211,2011-07-30,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,520,4475,4475,2,2,2,222,Worst Day,4967,3,0,7,20,0,6,0,1,0.82,0.7424,0.43,0.1343,74,132,206,1
211,2011-07-30,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,520,4475,4475,2,2,2,222,Worst Day,4968,3,0,7,21,0,6,0,1,0.8,0.7424,0.49,0.1642,82,123,205,1
211,2011-07-30,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,520,4475,4475,2,2,2,222,Worst Day,4969,3,0,7,22,0,6,0,1,0.78,0.7121,0.52,0.1045,80,129,209,1
211,2011-07-30,3,0,7,0,6,0,1,0.804167,0.728537,0.465833,0.168537,1559,2916,4475,520,4475,4475,2,2,2,222,Worst Day,4970,3,0,7,23,0,6,0,1,0.76,0.697,0.55,0.0896,63,114,177,1
212,2011-07-31,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,519,4302,4302,2,2,2,222,Worst Day,4971,3,0,7,0,0,0,0,1,0.76,0.697,0.55,0.0896,33,80,113,1
212,2011-07-31,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,519,4302,4302,2,2,2,222,Worst Day,4972,3,0,7,1,0,0,0,1,0.74,0.6818,0.62,0.0896,8,71,79,1
212,2011-07-31,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,519,4302,4302,2,2,2,222,Worst Day,4973,3,0,7,2,0,0,0,1,0.74,0.697,0.66,0.0896,19,48,67,1
212,2011-07-31,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,519,4302,4302,2,2,2,222,Worst Day,4974,3,0,7,3,0,0,0,1,0.74,0.697,0.66,0.0,24,26,50,1
212,2011-07-31,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,519,4302,4302,2,2,2,222,Worst Day,4975,3,0,7,4,0,0,0,1,0.72,0.6818,0.7,0.0,6,7,13,1
212,2011-07-31,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,519,4302,4302,2,2,2,222,Worst Day,4976,3,0,7,5,0,0,0,1,0.72,0.6818,0.69,0.0,4,4,8,1
212,2011-07-31,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,519,4302,4302,2,2,2,222,Worst Day,4977,3,0,7,6,0,0,0,1,0.74,0.697,0.7,0.0,5,8,13,1
212,2011-07-31,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,519,4302,4302,2,2,2,222,Worst Day,4978,3,0,7,7,0,0,0,1,0.74,0.6818,0.58,0.1343,19,26,45,1
212,2011-07-31,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,519,4302,4302,2,2,2,222,Worst Day,4979,3,0,7,8,0,0,0,1,0.76,0.697,0.55,0.2239,54,88,142,1
212,2011-07-31,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,519,4302,4302,2,2,2,222,Worst Day,4980,3,0,7,9,0,0,0,1,0.8,0.7424,0.49,0.0,55,128,183,1
212,2011-07-31,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,519,4302,4302,2,2,2,222,Worst Day,4981,3,0,7,10,0,0,0,1,0.84,0.7424,0.36,0.1642,91,163,254,1
212,2011-07-31,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,519,4302,4302,2,2,2,222,Worst Day,4982,3,0,7,11,0,0,0,1,0.86,0.7424,0.28,0.1642,112,163,275,1
212,2011-07-31,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,519,4302,4302,2,2,2,222,Worst Day,4983,3,0,7,12,0,0,0,1,0.9,0.7727,0.25,0.194,146,192,338,1
212,2011-07-31,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,519,4302,4302,2,2,2,222,Worst Day,4984,3,0,7,13,0,0,0,1,0.9,0.7727,0.24,0.1343,142,152,294,1
212,2011-07-31,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,519,4302,4302,2,2,2,222,Worst Day,4985,3,0,7,14,0,0,0,1,0.9,0.7727,0.24,0.1642,130,196,326,1
212,2011-07-31,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,519,4302,4302,2,2,2,222,Worst Day,4986,3,0,7,15,0,0,0,1,0.92,0.7727,0.18,0.2985,109,184,293,1
212,2011-07-31,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,519,4302,4302,2,2,2,222,Worst Day,4987,3,0,7,16,0,0,0,1,0.92,0.7727,0.17,0.2836,98,208,306,1
212,2011-07-31,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,519,4302,4302,2,2,2,222,Worst Day,4988,3,0,7,17,0,0,0,1,0.92,0.7727,0.16,0.1642,114,206,320,1
212,2011-07-31,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,519,4302,4302,2,2,2,222,Worst Day,4989,3,0,7,18,0,0,0,1,0.86,0.7879,0.41,0.2836,91,213,304,1
212,2011-07-31,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,519,4302,4302,2,2,2,222,Worst Day,4990,3,0,7,19,0,0,0,1,0.8,0.7576,0.55,0.3284,87,187,274,1
212,2011-07-31,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,519,4302,4302,2,2,2,222,Worst Day,4991,3,0,7,20,0,0,0,1,0.8,0.7576,0.55,0.3284,70,205,275,1
212,2011-07-31,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,519,4302,4302,2,2,2,222,Worst Day,4992,3,0,7,21,0,0,0,1,0.78,0.7424,0.59,0.2985,68,96,164,1
212,2011-07-31,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,519,4302,4302,2,2,2,222,Worst Day,4993,3,0,7,22,0,0,0,1,0.74,0.697,0.7,0.2985,25,71,96,1
212,2011-07-31,3,0,7,0,0,0,1,0.805833,0.729796,0.480833,0.164813,1524,2778,4302,519,4302,4302,2,2,2,222,Worst Day,4994,3,0,7,23,0,0,0,1,0.74,0.697,0.66,0.2239,14,56,70,1
213,2011-08-01,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,518,4266,4266,2,2,2,222,Worst Day,4995,3,0,8,0,0,1,1,1,0.72,0.6818,0.7,0.2239,7,22,29,0
213,2011-08-01,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,518,4266,4266,2,2,2,222,Worst Day,4996,3,0,8,1,0,1,1,1,0.72,0.697,0.74,0.194,5,12,17,0
213,2011-08-01,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,518,4266,4266,2,2,2,222,Worst Day,4997,3,0,8,2,0,1,1,1,0.7,0.6667,0.74,0.1045,4,7,11,0
213,2011-08-01,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,518,4266,4266,2,2,2,222,Worst Day,4998,3,0,8,3,0,1,1,1,0.7,0.6667,0.79,0.1642,0,4,4,0
213,2011-08-01,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,518,4266,4266,2,2,2,222,Worst Day,4999,3,0,8,4,0,1,1,1,0.66,0.6061,0.83,0.1343,2,2,4,0
213,2011-08-01,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,518,4266,4266,2,2,2,222,Worst Day,5000,3,0,8,5,0,1,1,1,0.66,0.6061,0.83,0.1045,2,24,26,0
213,2011-08-01,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,518,4266,4266,2,2,2,222,Worst Day,5001,3,0,8,6,0,1,1,1,0.66,0.6061,0.83,0.0896,3,97,100,0
213,2011-08-01,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,518,4266,4266,2,2,2,222,Worst Day,5002,3,0,8,7,0,1,1,1,0.74,0.6818,0.62,0.0,24,258,282,0
213,2011-08-01,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,518,4266,4266,2,2,2,222,Worst Day,5003,3,0,8,8,0,1,1,1,0.8,0.7273,0.43,0.194,35,347,382,0
213,2011-08-01,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,518,4266,4266,2,2,2,222,Worst Day,5004,3,0,8,9,0,1,1,1,0.82,0.7424,0.41,0.0,27,139,166,0
213,2011-08-01,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,518,4266,4266,2,2,2,222,Worst Day,5005,3,0,8,10,0,1,1,1,0.86,0.7576,0.36,0.1642,27,70,97,0
213,2011-08-01,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,518,4266,4266,2,2,2,222,Worst Day,5006,3,0,8,11,0,1,1,1,0.88,0.7727,0.32,0.1642,53,66,119,0
213,2011-08-01,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,518,4266,4266,2,2,2,222,Worst Day,5007,3,0,8,12,0,1,1,1,0.9,0.803,0.33,0.2537,53,115,168,0
213,2011-08-01,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,518,4266,4266,2,2,2,222,Worst Day,5008,3,0,8,13,0,1,1,1,0.9,0.803,0.31,0.2985,38,112,150,0
213,2011-08-01,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,518,4266,4266,2,2,2,222,Worst Day,5009,3,0,8,14,0,1,1,1,0.92,0.8182,0.29,0.194,37,86,123,0
213,2011-08-01,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,518,4266,4266,2,2,2,222,Worst Day,5010,3,0,8,15,0,1,1,1,0.9,0.7879,0.27,0.0,52,77,129,0
213,2011-08-01,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,518,4266,4266,2,2,2,222,Worst Day,5011,3,0,8,16,0,1,1,1,0.9,0.7879,0.27,0.0,34,197,231,0
213,2011-08-01,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,518,4266,4266,2,2,2,222,Worst Day,5012,3,0,8,17,0,1,1,1,0.76,0.6818,0.45,0.2985,69,445,514,0
213,2011-08-01,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,518,4266,4266,2,2,2,222,Worst Day,5013,3,0,8,18,0,1,1,1,0.78,0.697,0.43,0.194,68,475,543,0
213,2011-08-01,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,518,4266,4266,2,2,2,222,Worst Day,5014,3,0,8,19,0,1,1,1,0.74,0.6667,0.51,0.2239,63,350,413,0
213,2011-08-01,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,518,4266,4266,2,2,2,222,Worst Day,5015,3,0,8,20,0,1,1,1,0.72,0.6818,0.62,0.2239,49,256,305,0
213,2011-08-01,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,518,4266,4266,2,2,2,222,Worst Day,5016,3,0,8,21,0,1,1,1,0.7,0.6515,0.7,0.2537,42,178,220,0
213,2011-08-01,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,518,4266,4266,2,2,2,222,Worst Day,5017,3,0,8,22,0,1,1,1,0.7,0.6515,0.7,0.0896,21,116,137,0
213,2011-08-01,3,0,8,0,1,1,1,0.771667,0.703292,0.550833,0.156717,729,3537,4266,518,4266,4266,2,2,2,222,Worst Day,5018,3,0,8,23,0,1,1,1,0.68,0.6364,0.74,0.194,14,82,96,0
214,2011-08-02,3,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,517,4845,4845,2,3,3,233,Normal Day,5019,3,0,8,0,0,2,1,1,0.66,0.6212,0.74,0.0,11,18,29,0
214,2011-08-02,3,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,517,4845,4845,2,3,3,233,Normal Day,5020,3,0,8,1,0,2,1,1,0.66,0.6212,0.74,0.1045,4,8,12,0
214,2011-08-02,3,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,517,4845,4845,2,3,3,233,Normal Day,5021,3,0,8,2,0,2,1,1,0.68,0.6364,0.69,0.0,2,6,8,0
214,2011-08-02,3,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,517,4845,4845,2,3,3,233,Normal Day,5022,3,0,8,3,0,2,1,1,0.66,0.6212,0.74,0.194,0,5,5,0
214,2011-08-02,3,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,517,4845,4845,2,3,3,233,Normal Day,5023,3,0,8,4,0,2,1,1,0.66,0.6212,0.74,0.1045,0,10,10,0
214,2011-08-02,3,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,517,4845,4845,2,3,3,233,Normal Day,5024,3,0,8,5,0,2,1,1,0.66,0.6212,0.74,0.1343,4,17,21,0
214,2011-08-02,3,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,517,4845,4845,2,3,3,233,Normal Day,5025,3,0,8,6,0,2,1,1,0.68,0.6364,0.69,0.1045,12,105,117,0
214,2011-08-02,3,0,8,0,2,1,1,0.783333,0.707071,0.49125,0.20585,801,4044,4845,517,4845,4845,2,3,3,233,Normal Day,5026,3,0,8,7,0,2,1,1,0.72,0.6667,0.61,0.2836,15,320,335,0
